day,price
23/11/20,19.80455
23/11/20,21.23509
23/11/20,27.36485
23/11/20,34.24467
23/11/20,28.71964
23/11/20,19.29461
23/11/20,13.29499
23/11/20,10.08041658
23/11/20,9.478488861
23/11/20,10.08768399
23/11/20,9.719787678
23/11/20,16.51083
23/11/20,22.77091
23/11/20,30.94194
23/11/20,46.2033
23/11/20,35.62984
23/11/20,33.68048
23/11/20,29.62602
23/11/20,30.22144
23/11/20,24.6916
23/11/20,23.34145
24/11/20,20.96985
24/11/20,21.49194
24/11/20,21.28931
24/11/20,21.93887
24/11/20,24.86411
24/11/20,29.77663
24/11/20,42.73603
24/11/20,28.75066
24/11/20,19.47891
24/11/20,16.67002
24/11/20,13.64503
24/11/20,11.91587
24/11/20,14.39561
24/11/20,16.12924
24/11/20,19.41109
24/11/20,28.27824
24/11/20,42.88351
24/11/20,58.3149
24/11/20,43.03318
24/11/20,46.05583
24/11/20,40.93775
24/11/20,34.05434
24/11/20,29.90483
24/11/20,27.68077
25/11/20,24.00274
25/11/20,22.73918
25/11/20,21.59849
25/11/20,21.90333
25/11/20,23.20272
25/11/20,29.54005
25/11/20,37.67863
25/11/20,28.95019
25/11/20,19.36104
25/11/20,15.49765
25/11/20,11.35779
25/11/20,10.12763734
25/11/20,10.110762
25/11/20,10.3909286
25/11/20,14.75754
25/11/20,24.49887
25/11/20,34.00839
25/11/20,47.87361
25/11/20,41.40769
25/11/20,35.88262
25/11/20,30.73128
25/11/20,29.26338
25/11/20,25.47288
25/11/20,23.59826
26/11/20,20.64178
26/11/20,20.22723
26/11/20,20.03107
26/11/20,20.29851
26/11/20,21.07065
26/11/20,28.35935
26/11/20,30.23506
26/11/20,21.63635
26/11/20,13.84728
26/11/20,10.07728005
26/11/20,10.03013552
26/11/20,10.54845121
26/11/20,12.48949898
26/11/20,9.384313033
26/11/20,11.04421003
26/11/20,19.60952
26/11/20,30.75565
26/11/20,37.72825
26/11/20,30.74882
26/11/20,29.71737
26/11/20,30.2557
26/11/20,29.18119
26/11/20,25.63714
26/11/20,25.26893
27/11/20,23.73592
27/11/20,22.78021
27/11/20,21.47002
27/11/20,21.48999
27/11/20,22.44026
27/11/20,29.61945
27/11/20,35.5513
27/11/20,25.68106
27/11/20,21.66965
27/11/20,10.1030737
27/11/20,11.06330805
27/11/20,9.748892802
27/11/20,10.76184845
27/11/20,9.545465852
27/11/20,13.39461
27/11/20,23.19162
27/11/20,36.99381
27/11/20,47.16838
27/11/20,38.62248
27/11/20,38.36666
27/11/20,36.48468
27/11/20,31.84039
27/11/20,27.87749
27/11/20,26.89918
28/11/20,22.57531
28/11/20,21.6414
28/11/20,22.68965
28/11/20,22.20117
28/11/20,23.11331
28/11/20,27.42298
28/11/20,31.72307
28/11/20,22.74957
28/11/20,9.554317642
28/11/20,9.526241378
28/11/20,9.8063944
28/11/20,10.17569764
28/11/20,9.442084324
28/11/20,10.09115347
28/11/20,9.34828521
28/11/20,20.89695
28/11/20,32.68862
28/11/20,44.34838
28/11/20,37.9068
28/11/20,33.95051
28/11/20,32.44695
28/11/20,28.85949
28/11/20,25.26239
28/11/20,23.72759
29/11/20,22.36664
29/11/20,22.89065
29/11/20,22.781
29/11/20,22.67732
29/11/20,23.12734
29/11/20,27.63413
29/11/20,28.71612
29/11/20,22.92724
29/11/20,13.9572
29/11/20,9.493301651
29/11/20,9.946028798
29/11/20,9.615535687
29/11/20,10.0797055
29/11/20,9.99141673
29/11/20,9.586267388
29/11/20,21.68843
29/11/20,32.32776
29/11/20,47.20501
29/11/20,39.44465
29/11/20,38.22132
29/11/20,34.534
29/11/20,29.21817
29/11/20,27.21263
29/11/20,23.96119
30/11/20,23.05113
30/11/20,21.95024
30/11/20,21.21547
30/11/20,21.79574
30/11/20,23.94964
30/11/20,32.76853
30/11/20,38.54086
30/11/20,29.77452
30/11/20,21.67843
30/11/20,18.71039
30/11/20,15.77787
30/11/20,14.50072
30/11/20,13.94781
30/11/20,14.39271
30/11/20,17.04733
30/11/20,25.24007
30/11/20,39.21027
30/11/20,59.16525
30/11/20,42.98953
30/11/20,39.41391
30/11/20,33.76647
30/11/20,28.85896
30/11/20,27.66185
30/11/20,23.53012
1/12/20,23.91798
1/12/20,22.91451
1/12/20,22.46501
1/12/20,22.59999
1/12/20,24.05723
1/12/20,35.44728
1/12/20,56.40623
1/12/20,35.52923
1/12/20,24.52794
1/12/20,16.83325
1/12/20,13.51539
1/12/20,12.62667
1/12/20,12.09327
1/12/20,14.89853
1/12/20,20.41831
1/12/20,30.78665
1/12/20,45.90816
1/12/20,69.52805
1/12/20,49.95079
1/12/20,44.08561
1/12/20,41.28804
1/12/20,37.80245
1/12/20,33.83451
1/12/20,29.33436
2/12/20,26.05106
2/12/20,23.65424
2/12/20,23.03697
2/12/20,22.86387
2/12/20,24.72774
2/12/20,35.38952
2/12/20,51.47911
2/12/20,33.8405
2/12/20,24.94887
2/12/20,16.47523
2/12/20,13.70366
2/12/20,13.66306
2/12/20,11.04669
2/12/20,15.11581
2/12/20,20.77925
2/12/20,30.90343
2/12/20,44.64572
2/12/20,67.01163
2/12/20,49.18506
2/12/20,43.17498
2/12/20,37.70507
2/12/20,35.39131
2/12/20,34.21485
2/12/20,27.49734
3/12/20,28.10676
3/12/20,25.93324
3/12/20,24.44427
3/12/20,24.60616
3/12/20,26.87565
3/12/20,33.85233
3/12/20,49.37284
3/12/20,34.02263
3/12/20,28.46113
3/12/20,21.01594
3/12/20,19.32292
3/12/20,16.43575
3/12/20,17.52283
3/12/20,18.16631
3/12/20,22.00298
3/12/20,33.02277
3/12/20,47.44721
3/12/20,66.39091
3/12/20,54.57872
3/12/20,51.35335
3/12/20,47.61954
3/12/20,40.1363
3/12/20,38.8686
3/12/20,30.81959
4/12/20,28.82487
4/12/20,25.62793
4/12/20,25.70828
4/12/20,25.83766
4/12/20,27.90981
4/12/20,40.53781
4/12/20,56.19868
4/12/20,40.32553
4/12/20,28.79632
4/12/20,20.25902
4/12/20,18.93595
4/12/20,17.54074
4/12/20,17.96767
4/12/20,19.3227
4/12/20,22.85082
4/12/20,30.9383
4/12/20,48.60111
4/12/20,61.98048
4/12/20,50.1315
4/12/20,48.77691
4/12/20,43.3472
4/12/20,37.60903
4/12/20,36.89081
4/12/20,29.26497
5/12/20,30.20596
5/12/20,28.03139
5/12/20,25.89261
5/12/20,24.95893
5/12/20,25.77728
5/12/20,29.28964
5/12/20,40.08563
5/12/20,28.38334
5/12/20,23.56219
5/12/20,18.07278
5/12/20,13.7238
5/12/20,11.98058
5/12/20,12.47345
5/12/20,14.09844
5/12/20,17.93582
5/12/20,28.5964
5/12/20,45.1569
5/12/20,64.66793
5/12/20,52.32476
5/12/20,46.79366
5/12/20,43.70197
5/12/20,37.25743
5/12/20,30.60639
5/12/20,28.10179
6/12/20,28.09579
6/12/20,25.89596
6/12/20,25.13339
6/12/20,25.18659
6/12/20,26.16198
6/12/20,27.86236
6/12/20,31.77837
6/12/20,26.27442
6/12/20,20.26296
6/12/20,17.03284
6/12/20,14.31561
6/12/20,14.28047
6/12/20,15.11201
6/12/20,14.83546
6/12/20,17.4207
6/12/20,26.77056
6/12/20,37.85282
6/12/20,50.46516
6/12/20,50.47021
6/12/20,45.29825
6/12/20,40.02378
6/12/20,33.80997
6/12/20,29.50103
6/12/20,28.2391
7/12/20,24.79123
7/12/20,23.54168
7/12/20,23.00335
7/12/20,22.72932
7/12/20,23.51145
7/12/20,30.26624
7/12/20,49.64763
7/12/20,41.90825
7/12/20,29.06389
7/12/20,25.29223
7/12/20,21.19222
7/12/20,20.07325
7/12/20,20.04553
7/12/20,20.952
7/12/20,23.00378
7/12/20,32.82522
7/12/20,48.27505
7/12/20,62.87816
7/12/20,56.57747
7/12/20,51.32632
7/12/20,44.80028
7/12/20,37.69888
7/12/20,35.16547
7/12/20,30.25282
8/12/20,29.26298
8/12/20,24.78552
8/12/20,24.33154
8/12/20,27.13695
8/12/20,28.11358
8/12/20,34.09911
8/12/20,58.33395
8/12/20,42.44142
8/12/20,25.85486
8/12/20,22.05851
8/12/20,19.87136
8/12/20,19.4818
8/12/20,20.30298
8/12/20,21.78709
8/12/20,24.13578
8/12/20,31.45684
8/12/20,49.68795
8/12/20,68.85173
8/12/20,54.73501
8/12/20,47.07226
8/12/20,43.67923
8/12/20,35.2796
8/12/20,31.68978
8/12/20,25.66798
9/12/20,22.90328
9/12/20,23.06788
9/12/20,21.48236
9/12/20,22.67473
9/12/20,22.29823
9/12/20,28.58728
9/12/20,44.70728
9/12/20,39.02308
9/12/20,25.30267
9/12/20,20.99253
9/12/20,18.83162
9/12/20,18.11627
9/12/20,17.06565
9/12/20,18.80452
9/12/20,21.14601
9/12/20,31.30688
9/12/20,47.17208
9/12/20,68.37238
9/12/20,52.05038
9/12/20,49.04286
9/12/20,41.81787
9/12/20,35.56617
9/12/20,31.06645
9/12/20,27.30037
10/12/20,30.67779
10/12/20,25.20332
10/12/20,24.01954
10/12/20,24.24092
10/12/20,24.44556
10/12/20,32.47977
10/12/20,49.56518
10/12/20,44.45973
10/12/20,31.53981
10/12/20,25.19151
10/12/20,20.59657
10/12/20,18.18805
10/12/20,15.7886
10/12/20,14.6927
10/12/20,16.00214
10/12/20,22.91422
10/12/20,36.32651
10/12/20,59.74711
10/12/20,46.22648
10/12/20,41.40254
10/12/20,36.81919
10/12/20,30.63064
10/12/20,29.46406
10/12/20,24.73929
11/12/20,20.9519
11/12/20,21.09239
11/12/20,20.8848
11/12/20,20.92023
11/12/20,22.10162
11/12/20,29.00392
11/12/20,39.43158
11/12/20,38.75325
11/12/20,27.48461
11/12/20,23.16731
11/12/20,20.88953
11/12/20,20.00966
11/12/20,19.53784
11/12/20,19.26166
11/12/20,21.20109
11/12/20,26.02318
11/12/20,36.59729
11/12/20,55.46842
11/12/20,43.43408
11/12/20,41.44634
11/12/20,38.28997
11/12/20,33.92866
11/12/20,28.4593
11/12/20,27.04319
12/12/20,23.72836
12/12/20,23.04351
12/12/20,22.95142
12/12/20,23.0749
12/12/20,23.93161
12/12/20,27.16979
12/12/20,29.98941
12/12/20,28.63961
12/12/20,27.18254
12/12/20,22.50626
12/12/20,19.53876
12/12/20,16.13421
12/12/20,12.25795
12/12/20,14.4821
12/12/20,17.75006
12/12/20,23.04268
12/12/20,35.56475
12/12/20,53.60822
12/12/20,50.94928
12/12/20,51.1714
12/12/20,50.15294
12/12/20,45.11568
12/12/20,34.97933
12/12/20,30.74024
13/12/20,33.09147
13/12/20,28.37394
13/12/20,28.99552
13/12/20,28.3504
13/12/20,28.37453
13/12/20,30.0168
13/12/20,31.75572
13/12/20,28.55069
13/12/20,24.60887
13/12/20,21.58092
13/12/20,18.78159
13/12/20,19.78023
13/12/20,19.69566
13/12/20,19.86529
13/12/20,25.01851
13/12/20,30.19045
13/12/20,43.28789
13/12/20,59.82943
13/12/20,55.31771
13/12/20,49.93605
13/12/20,43.45093
13/12/20,35.04858
13/12/20,30.70098
13/12/20,26.27158
14/12/20,23.25298
14/12/20,22.05798
14/12/20,20.48624
14/12/20,20.67325
14/12/20,23.27247
14/12/20,30.17038
14/12/20,42.50702
14/12/20,42.02719
14/12/20,26.31665
14/12/20,15.23943
14/12/20,11.6620589
14/12/20,11.23007252
14/12/20,9.78307196
14/12/20,11.166794
14/12/20,14.84517
14/12/20,25.06781
14/12/20,45.8604
14/12/20,67.25887
14/12/20,55.8997
14/12/20,51.71516
14/12/20,48.36528
14/12/20,40.34639
14/12/20,37.29048
14/12/20,30.07425
15/12/20,29.03905
15/12/20,26.59189
15/12/20,26.81971
15/12/20,26.015
15/12/20,30.64951
15/12/20,38.72871
15/12/20,56.50798
15/12/20,56.64492
15/12/20,31.32559
15/12/20,28.7615
15/12/20,18.22921
15/12/20,15.45183
15/12/20,14.31639
15/12/20,15.72134
15/12/20,20.98188
15/12/20,32.83985
15/12/20,54.88369
15/12/20,70.78120387
15/12/20,65.50261
15/12/20,60.01298
15/12/20,57.77997
15/12/20,46.73752
15/12/20,37.02155
15/12/20,31.41056
16/12/20,32.15356
16/12/20,27.88697
16/12/20,26.79339
16/12/20,26.44865
16/12/20,29.1536
16/12/20,36.76179
16/12/20,57.02634
16/12/20,55.86346
16/12/20,35.57006
16/12/20,29.51182
16/12/20,26.37926
16/12/20,23.63567
16/12/20,22.54421
16/12/20,23.26213
16/12/20,29.21776
16/12/20,34.59325
16/12/20,54.51015
16/12/20,61.34931984
16/12/20,65.84971
16/12/20,55.64534
16/12/20,52.96451
16/12/20,43.96113
16/12/20,38.01204
16/12/20,32.42862
17/12/20,35.55756
17/12/20,30.09753
17/12/20,28.68754
17/12/20,25.7767
17/12/20,28.79112
17/12/20,33.95944
17/12/20,47.11365
17/12/20,48.33012
17/12/20,33.52365
17/12/20,26.58954
17/12/20,21.21008
17/12/20,19.36087
17/12/20,16.65996
17/12/20,16.61493
17/12/20,17.68711
17/12/20,26.73402
17/12/20,40.15263
17/12/20,59.8118
17/12/20,52.14164
17/12/20,42.45379
17/12/20,37.70181
17/12/20,36.48837
17/12/20,30.72496
17/12/20,30.23991
18/12/20,21.29231
18/12/20,20.85698
18/12/20,21.77194
18/12/20,22.0725
18/12/20,24.68526
18/12/20,32.72292
18/12/20,48.72428
18/12/20,47.1237
18/12/20,29.39776
18/12/20,21.62725
18/12/20,18.6295
18/12/20,18.03604
18/12/20,16.81534
18/12/20,16.06557
18/12/20,17.99587
18/12/20,26.22265
18/12/20,46.29133
18/12/20,65.77803
18/12/20,55.14563
18/12/20,48.85188
18/12/20,45.74231
18/12/20,40.22691
18/12/20,35.55113
18/12/20,32.54555
19/12/20,27.0636
19/12/20,23.17064
19/12/20,22.43236
19/12/20,21.93644
19/12/20,23.5219
19/12/20,28.06378
19/12/20,37.24909
19/12/20,29.25289
19/12/20,22.40532
19/12/20,17.83178
19/12/20,14.9583
19/12/20,11.69099
19/12/20,9.792525097
19/12/20,11.27389718
19/12/20,14.20206
19/12/20,23.44768
19/12/20,42.47174
19/12/20,60.98359
19/12/20,52.33042
19/12/20,46.73051
19/12/20,43.61742
19/12/20,35.51183
19/12/20,33.05309
19/12/20,26.855
20/12/20,24.65565
20/12/20,23.95017
20/12/20,22.65527
20/12/20,23.03204
20/12/20,23.7348
20/12/20,29.05113
20/12/20,38.33879
20/12/20,28.43475
20/12/20,18.01607
20/12/20,12.81677
20/12/20,10.3723382
20/12/20,9.742898132
20/12/20,11.17340567
20/12/20,9.883245434
20/12/20,11.84169
20/12/20,24.96344
20/12/20,42.44008
20/12/20,58.75526
20/12/20,49.68256
20/12/20,44.94738
20/12/20,42.30497
20/12/20,34.12967
20/12/20,33.095
20/12/20,26.40006
21/12/20,22.38302
21/12/20,21.27478
21/12/20,21.08535
21/12/20,21.15093
21/12/20,22.65222
21/12/20,29.65941
21/12/20,45.35568
21/12/20,44.63148
21/12/20,26.31523
21/12/20,18.44578
21/12/20,16.65931
21/12/20,16.45633
21/12/20,15.2763
21/12/20,15.98956
21/12/20,17.80594
21/12/20,31.36349
21/12/20,47.28304
21/12/20,63.01981
21/12/20,56.7605
21/12/20,46.14928
21/12/20,43.47669
21/12/20,36.18954
21/12/20,32.30144
21/12/20,27.35884
22/12/20,24.91992
22/12/20,23.30263
22/12/20,21.54096
22/12/20,21.87936
22/12/20,23.49449
22/12/20,28.65057
22/12/20,37.74723
22/12/20,33.57792
22/12/20,23.7143
22/12/20,19.16206
22/12/20,17.9636
22/12/20,15.20626
22/12/20,14.52791
22/12/20,16.1258
22/12/20,18.27822
22/12/20,24.11554
22/12/20,36.14839
22/12/20,52.59241
22/12/20,49.80532
22/12/20,41.04478
22/12/20,41.65978
22/12/20,36.71273
22/12/20,35.0794
22/12/20,29.61689
23/12/20,22.49226
23/12/20,21.748
23/12/20,21.38074
23/12/20,21.36585
23/12/20,22.24484
23/12/20,26.22913
23/12/20,38.02668
23/12/20,39.58215
23/12/20,31.5176
23/12/20,23.64085
23/12/20,20.72228
23/12/20,18.75973
23/12/20,17.28472
23/12/20,17.63915
23/12/20,19.62566
23/12/20,31.33724
23/12/20,42.25458
23/12/20,54.99244
23/12/20,49.97121
23/12/20,44.50582
23/12/20,43.36914
23/12/20,35.39036
23/12/20,32.17734
23/12/20,29.80109
24/12/20,24.96991
24/12/20,22.4783
24/12/20,21.87513
24/12/20,21.41949
24/12/20,22.52523
24/12/20,27.61664
24/12/20,34.09665
24/12/20,34.98961
24/12/20,32.23187
24/12/20,28.7913
24/12/20,26.62086
24/12/20,23.91839
24/12/20,23.19883
24/12/20,23.35131
24/12/20,25.95588
24/12/20,34.50745
24/12/20,44.41272
24/12/20,52.15941
24/12/20,47.41633
24/12/20,44.37391
24/12/20,43.96527
24/12/20,36.5954
24/12/20,35.49702
24/12/20,29.49952
25/12/20,29.1985
25/12/20,24.20516
25/12/20,23.99892
25/12/20,22.85762
25/12/20,24.16495
25/12/20,26.76154
25/12/20,31.08075
25/12/20,27.90968
25/12/20,18.92263
25/12/20,15.58154
25/12/20,13.76025
25/12/20,10.52496127
25/12/20,10.7803242
25/12/20,11.43764476
25/12/20,15.67957
25/12/20,23.79982
25/12/20,38.06913
25/12/20,56.00655
25/12/20,42.91579
25/12/20,43.30329
25/12/20,38.26665
25/12/20,32.80361
25/12/20,30.61653
25/12/20,26.59971
26/12/20,25.34638
26/12/20,21.69377
26/12/20,24.36221
26/12/20,21.76543
26/12/20,22.93108
26/12/20,26.19184
26/12/20,29.88598
26/12/20,24.96296
26/12/20,17.72367
26/12/20,10.1307248
26/12/20,9.519195834
26/12/20,10.16725949
26/12/20,9.391518948
26/12/20,10.29167208
26/12/20,10.22225731
26/12/20,19.3932
26/12/20,31.63107
26/12/20,53.39687
26/12/20,47.1501
26/12/20,44.92972
26/12/20,39.04786
26/12/20,37.63243
26/12/20,36.18506
26/12/20,30.32658
27/12/20,23.09839
27/12/20,23.88507
27/12/20,23.59237
27/12/20,23.82636
27/12/20,24.26471
27/12/20,26.48639
27/12/20,31.84623
27/12/20,29.59761
27/12/20,23.14325
27/12/20,20.5556
27/12/20,18.5826
27/12/20,17.08702
27/12/20,15.99028
27/12/20,15.85575
27/12/20,17.95852
27/12/20,26.42967
27/12/20,44.79253
27/12/20,69.18384
27/12/20,54.23188
27/12/20,43.16965
27/12/20,36.76025
27/12/20,32.94988
27/12/20,29.63934
27/12/20,27.33751
28/12/20,23.97282
28/12/20,22.08331
28/12/20,21.62305
28/12/20,21.58718
28/12/20,23.72565
28/12/20,29.76836
28/12/20,36.99316
28/12/20,36.67527
28/12/20,33.90551
28/12/20,32.55392
28/12/20,29.81625
28/12/20,26.57674
28/12/20,24.66895
28/12/20,23.55852
28/12/20,23.83919
28/12/20,30.78382
28/12/20,42.94392
28/12/20,61.57541
28/12/20,53.89487
28/12/20,46.62682
28/12/20,43.70159
28/12/20,36.44699
28/12/20,32.91282
28/12/20,29.84636
29/12/20,24.55657
29/12/20,24.49343
29/12/20,23.87324
29/12/20,23.91549
29/12/20,24.86605
29/12/20,34.21836
29/12/20,46.96139
29/12/20,44.07197
29/12/20,31.77938
29/12/20,22.84949
29/12/20,19.82589
29/12/20,17.05958
29/12/20,13.90933
29/12/20,11.24432
29/12/20,14.20058
29/12/20,23.23959
29/12/20,35.28101
29/12/20,56.5526
29/12/20,50.68609
29/12/20,46.43972
29/12/20,43.89356
29/12/20,38.08549
29/12/20,36.01696
29/12/20,30.48078
30/12/20,23.87942
30/12/20,23.82108
30/12/20,23.03497
30/12/20,22.9516
30/12/20,24.23848
30/12/20,31.8744
30/12/20,45.18237
30/12/20,41.92509
30/12/20,28.84629
30/12/20,22.85578
30/12/20,20.05466
30/12/20,17.78367
30/12/20,16.91679
30/12/20,17.18692
30/12/20,18.94349
30/12/20,25.84698
30/12/20,35.27291
30/12/20,52.33581
30/12/20,42.45143
30/12/20,41.30676
30/12/20,40.41946
30/12/20,34.63746
30/12/20,29.83819
30/12/20,27.97651
31/12/20,22.37378
31/12/20,21.9552
31/12/20,21.01472
31/12/20,21.06438
31/12/20,21.59426
31/12/20,27.14219
31/12/20,35.19209
31/12/20,32.33401
31/12/20,22.43174
31/12/20,16.42721
31/12/20,14.14047
31/12/20,9.426692118
31/12/20,10.10980674
31/12/20,10.23399779
31/12/20,12.0433
31/12/20,20.30822
31/12/20,30.65829
31/12/20,51.40808
31/12/20,43.43259
31/12/20,41.14364
31/12/20,39.4671
31/12/20,33.71473
31/12/20,30.22727
31/12/20,29.01013
1/1/21,24.49203
1/1/21,22.48754
1/1/21,23.5839
1/1/21,22.92048
1/1/21,24.1339
1/1/21,26.82686
1/1/21,30.30831
1/1/21,27.7855
1/1/21,17.96556
1/1/21,9.912088742
1/1/21,12.11873427
1/1/21,9.831174947
1/1/21,10.38398663
1/1/21,10.72712049
1/1/21,10.3654345
1/1/21,19.02337
1/1/21,31.06426
1/1/21,49.45344
1/1/21,40.53378
1/1/21,37.70301
1/1/21,35.77815
1/1/21,32.22246
1/1/21,28.13529
1/1/21,25.97766
2/1/21,23.76976
2/1/21,22.1877
2/1/21,22.76071
2/1/21,22.45791
2/1/21,22.88219
2/1/21,25.48204
2/1/21,29.2446
2/1/21,24.98525
2/1/21,16.80308
2/1/21,9.998324988
2/1/21,9.855833105
2/1/21,11.29534146
2/1/21,11.36785262
2/1/21,9.537888398
2/1/21,10.58118063
2/1/21,18.52291
2/1/21,31.07494
2/1/21,44.89748
2/1/21,38.84302
2/1/21,35.19604
2/1/21,34.13273
2/1/21,30.66146
2/1/21,27.67084
2/1/21,25.08967
3/1/21,20.90011
3/1/21,20.79107
3/1/21,20.72373
3/1/21,20.55511
3/1/21,20.99321
3/1/21,23.67024
3/1/21,27.06893
3/1/21,23.22818
3/1/21,16.27548
3/1/21,9.428018762
3/1/21,9.362689312
3/1/21,9.98260226
3/1/21,10.29501501
3/1/21,9.135413689
3/1/21,9.604850747
3/1/21,20.15764
3/1/21,31.26677
3/1/21,50.962
3/1/21,43.20323
3/1/21,36.65531
3/1/21,33.87724
3/1/21,29.75202
3/1/21,27.57958
3/1/21,24.52382
4/1/21,20.81739
4/1/21,20.56079
4/1/21,20.09911
4/1/21,20.21182
4/1/21,21.55063
4/1/21,27.56231
4/1/21,39.26329
4/1/21,46.42059
4/1/21,27.17888
4/1/21,20.44444
4/1/21,20.4894
4/1/21,18.68822
4/1/21,16.13893
4/1/21,15.36921
4/1/21,17.65761
4/1/21,22.21842
4/1/21,30.8916
4/1/21,53.87165
4/1/21,56.09362
4/1/21,41.32006
4/1/21,37.12567
4/1/21,29.73453
4/1/21,24.56131
4/1/21,22.43302
5/1/21,18.66244
5/1/21,17.76602
5/1/21,16.65917
5/1/21,16.88062
5/1/21,17.77818
5/1/21,21.43371
5/1/21,31.45685
5/1/21,42.49846
5/1/21,23.12348
5/1/21,17.04702
5/1/21,14.1144
5/1/21,12.97564
5/1/21,11.78587
5/1/21,12.43098
5/1/21,15.59342
5/1/21,29.78653
5/1/21,37.26173
5/1/21,61.035
5/1/21,54.09261
5/1/21,44.24214
5/1/21,35.65438
5/1/21,28.59622
5/1/21,24.47
5/1/21,22.7548
6/1/21,19.02099
6/1/21,18.25588
6/1/21,17.9661
6/1/21,18.44936
6/1/21,19.74857
6/1/21,25.30313
6/1/21,32.49008
6/1/21,40.54449
6/1/21,23.50679
6/1/21,18.82647
6/1/21,16.78143
6/1/21,15.14077
6/1/21,13.69226
6/1/21,14.25281
6/1/21,17.21108
6/1/21,22.23185
6/1/21,35.87957
6/1/21,52.38804
6/1/21,43.6838
6/1/21,37.02475
6/1/21,30.85345
6/1/21,27.37591
6/1/21,24.08465
6/1/21,21.65284
7/1/21,18.74817
7/1/21,18.02421
7/1/21,17.11509
7/1/21,17.69429
7/1/21,19.91046
7/1/21,25.09688
7/1/21,35.74487
7/1/21,37.42297
7/1/21,24.52299
7/1/21,20.75013
7/1/21,18.50493
7/1/21,16.51166
7/1/21,14.70563
7/1/21,15.17932
7/1/21,18.19268
7/1/21,21.92444
7/1/21,34.17672
7/1/21,50.35772
7/1/21,44.51107
7/1/21,36.95889
7/1/21,31.58681
7/1/21,27.50499
7/1/21,25.2686
7/1/21,22.07864
8/1/21,21.44801
8/1/21,20.32804
8/1/21,19.95918
8/1/21,20.1458
8/1/21,20.69336
8/1/21,26.18707
8/1/21,35.38094
8/1/21,36.06378
8/1/21,24.39273
8/1/21,20.61204
8/1/21,14.17428
8/1/21,8.997716096
8/1/21,9.485987545
8/1/21,11.4251494
8/1/21,10.24090428
8/1/21,17.44881
8/1/21,28.79393
8/1/21,37.96009
8/1/21,33.17536
8/1/21,29.07376
8/1/21,26.90042
8/1/21,25.07179
8/1/21,22.28172
8/1/21,21.10918
9/1/21,21.66251
9/1/21,20.33462
9/1/21,19.17786
9/1/21,19.25837
9/1/21,20.49295
9/1/21,24.753
9/1/21,29.31475
9/1/21,28.04838
9/1/21,19.97834
9/1/21,16.71066
9/1/21,9.60942674
9/1/21,9.970625251
9/1/21,9.838303888
9/1/21,11.02167045
9/1/21,11.43398517
9/1/21,17.43562
9/1/21,26.01781
9/1/21,44.15059
9/1/21,39.02144
9/1/21,32.13011
9/1/21,29.5105
9/1/21,27.65308
9/1/21,23.9296
9/1/21,22.36509
10/1/21,22.32879
10/1/21,20.96155
10/1/21,21.7957
10/1/21,21.18001
10/1/21,21.17742
10/1/21,24.21578
10/1/21,28.91505
10/1/21,24.71632
10/1/21,18.66346
10/1/21,11.89554
10/1/21,10.23465101
10/1/21,10.09651563
10/1/21,9.740639584
10/1/21,11.07521919
10/1/21,9.864124068
10/1/21,15.60719
10/1/21,26.0052
10/1/21,40.63509
10/1/21,38.83926
10/1/21,31.4181
10/1/21,29.73271
10/1/21,27.46724
10/1/21,23.52042
10/1/21,21.79794
11/1/21,20.74438
11/1/21,19.86738
11/1/21,19.79724
11/1/21,19.69373
11/1/21,20.73354
11/1/21,26.92626
11/1/21,35.60391
11/1/21,36.20881
11/1/21,25.21641
11/1/21,21.14614
11/1/21,13.37994
11/1/21,11.54707
11/1/21,11.26852
11/1/21,10.01760556
11/1/21,14.08922
11/1/21,21.70645
11/1/21,32.72418
11/1/21,50.19122
11/1/21,46.74959
11/1/21,46.23653
11/1/21,37.65867
11/1/21,34.30187
11/1/21,28.40716
11/1/21,23.69197
12/1/21,21.83889
12/1/21,21.26864
12/1/21,20.75375
12/1/21,20.80056
12/1/21,22.08771
12/1/21,26.35894
12/1/21,38.01115
12/1/21,39.81959
12/1/21,26.58153
12/1/21,20.663
12/1/21,19.55836
12/1/21,16.89748
12/1/21,14.12311
12/1/21,14.40513
12/1/21,16.41628
12/1/21,21.51892
12/1/21,35.68656
12/1/21,55.14413
12/1/21,47.7723
12/1/21,41.92822
12/1/21,32.79969
12/1/21,28.55979
12/1/21,25.14016
12/1/21,23.34814
13/1/21,20.16068
13/1/21,19.25809
13/1/21,18.53358
13/1/21,18.64871
13/1/21,19.80578
13/1/21,25.23707
13/1/21,35.86747
13/1/21,38.87662
13/1/21,25.81938
13/1/21,18.47331
13/1/21,14.2123
13/1/21,12.88871
13/1/21,10.37929407
13/1/21,10.08112831
13/1/21,11.70371
13/1/21,18.15988
13/1/21,32.09135
13/1/21,50.95542
13/1/21,42.49308
13/1/21,32.61363
13/1/21,31.08378
13/1/21,29.54714
13/1/21,23.57262
13/1/21,21.94963
14/1/21,20.16816
14/1/21,20.19464
14/1/21,18.91213
14/1/21,19.1097
14/1/21,18.93775
14/1/21,23.95155
14/1/21,34.86569
14/1/21,35.70109
14/1/21,23.37108
14/1/21,18.23025
14/1/21,14.99745
14/1/21,13.21732
14/1/21,11.24064
14/1/21,12.84464
14/1/21,15.89312
14/1/21,23.05426
14/1/21,34.38981
14/1/21,49.78188
14/1/21,39.83282
14/1/21,35.17462
